file,model,prompt_type,game_id,target,round,guess,feedback,violated,violation_count,redundant_signals,candidates_before,candidates_after,info_gain_bits,entropy_before,entropy_after,candidates_eliminated,reduction_rate
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,35,TEDDY,2,TODAY,G-G-G,False,0,1,136,1,7.0875,7.0875,0,135,0.9926
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,35,TEDDY,3,TEDDY,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,36,COLES,1,OTHER,Y--G-,False,0,0,5629,96,5.8737,12.4587,6.585,5533,0.9829
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,36,COLES,2,MOLES,-GGGG,False,0,1,96,4,4.585,6.585,2.0,92,0.9583
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,36,COLES,3,POLES,-GGGG,False,0,4,4,3,0.415,2.0,1.585,1,0.25
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,36,COLES,4,SOLES,-GGGG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,36,COLES,5,FOLES,-GGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,36,COLES,6,COLES,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,37,HWANG,1,THING,-Y-GG,False,0,0,5629,4,10.4587,12.4587,2.0,5625,0.9993
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,37,HWANG,2,HUANG,G-GGG,False,0,2,4,1,2.0,2.0,0,3,0.75
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,37,HWANG,3,HWANG,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,38,WRATH,1,TENTS,---G-,False,0,0,5629,68,6.3712,12.4587,6.0875,5561,0.9879
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,38,WRATH,2,MARTI,-YYG-,True,1,1,68,1,6.0875,6.0875,0,67,0.9853
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,38,WRATH,3,WRATH,GGGGG,True,1,1,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,39,MACHO,1,EVERY,-----,False,0,0,5629,1662,1.76,12.4587,10.6987,3967,0.7047
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,39,MACHO,2,THING,-Y---,False,0,0,1662,74,4.4893,10.6987,6.2095,1588,0.9555
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,39,MACHO,3,HULLS,Y----,False,0,0,74,11,2.75,6.2095,3.4594,63,0.8514
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,39,MACHO,4,POACH,-YYYY,False,0,0,11,2,2.4594,3.4594,1.0,9,0.8182
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,39,MACHO,5,OCHOA,YYY-Y,False,0,0,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,39,MACHO,6,MACHO,GGGGG,False,0,0,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,40,LOPEZ,1,HOUSE,-G--Y,False,0,0,5629,102,5.7862,12.4587,6.6724,5527,0.9819
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,40,LOPEZ,2,MONEY,-G-G-,False,0,1,102,48,1.0875,6.6724,5.585,54,0.5294
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,40,LOPEZ,3,TOWER,-G-G-,False,0,2,48,13,1.8845,5.585,3.7004,35,0.7292
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,40,LOPEZ,4,CODEC,-G-G-,False,0,2,13,2,2.7004,3.7004,1.0,11,0.8462
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,40,LOPEZ,5,LOPEZ,GGGGG,False,0,2,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,41,GOODY,1,THERE,-----,False,0,0,5629,1280,2.1367,12.4587,10.3219,4349,0.7726
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,41,GOODY,2,COULD,-G--Y,False,0,0,1280,33,5.2775,10.3219,5.0444,1247,0.9742
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,41,GOODY,3,BONDI,-G-G-,False,0,1,33,9,1.8745,5.0444,3.1699,24,0.7273
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,41,GOODY,4,GOODS,GGGG-,False,0,2,9,1,3.1699,3.1699,0,8,0.8889
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,41,GOODY,5,GOODY,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,42,BROTH,1,WOULD,-Y---,False,0,0,5629,457,3.6226,12.4587,8.8361,5172,0.9188
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,42,BROTH,2,MARGO,--Y-Y,False,0,0,457,77,2.5693,8.8361,6.2668,380,0.8315
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,42,BROTH,3,CHOIR,-YG-Y,False,0,0,77,2,5.2668,6.2668,1.0,75,0.974
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,42,BROTH,4,FROTH,-GGGG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,42,BROTH,5,BROTH,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,43,VERDE,1,MOUTH,-----,False,0,0,5629,1735,1.6979,12.4587,10.7607,3894,0.6918
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,43,VERDE,2,YEARS,-G-Y-,False,0,0,1735,34,5.6733,10.7607,5.0875,1701,0.9804
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,43,VERDE,3,FEWER,-G-YY,False,0,1,34,10,1.7655,5.0875,3.3219,24,0.7059
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,43,VERDE,4,VERVE,GGG-G,False,0,1,10,3,1.737,3.3219,1.585,7,0.7
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,43,VERDE,5,VERGE,GGG-G,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,43,VERDE,6,VERNE,GGG-G,False,0,4,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,44,TAMED,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,44,TAMED,2,TREND,G-Y-G,False,0,0,654,7,6.5458,9.3531,2.8074,647,0.9893
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,44,TAMED,3,TYPED,G--GG,False,0,2,7,4,0.8074,2.8074,2.0,3,0.4286
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,44,TAMED,4,TIMED,G-GGG,False,0,3,4,1,2.0,2.0,0,3,0.75
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,44,TAMED,5,TAMED,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,45,LEAFS,1,THING,-----,False,0,0,5629,1638,1.7809,12.4587,10.6777,3991,0.709
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,45,LEAFS,2,WORDS,----G,False,0,0,1638,153,3.4203,10.6777,7.2574,1485,0.9066
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,45,LEAFS,3,MAKES,-Y-YG,False,0,1,153,5,4.9355,7.2574,2.3219,148,0.9673
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,45,LEAFS,4,LEAPS,GGG-G,False,0,1,5,1,2.3219,2.3219,0,4,0.8
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,45,LEAFS,5,LEAFS,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,46,YACHT,1,THREE,YY---,False,0,0,5629,83,6.0836,12.4587,6.375,5546,0.9853
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,46,YACHT,2,WATCH,-GYYY,False,0,0,83,1,6.375,6.375,0,82,0.988
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,46,YACHT,3,YACHT,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,47,MESSY,1,THING,-----,False,0,0,5629,1638,1.7809,12.4587,10.6777,3991,0.709
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,47,MESSY,2,EVERY,Y---G,False,0,0,1638,27,5.9228,10.6777,4.7549,1611,0.9835
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,47,MESSY,3,LEAKY,-G--G,False,0,1,27,3,3.1699,4.7549,1.585,24,0.8889
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,47,MESSY,4,MESSY,GGGGG,False,0,2,3,1,1.585,1.585,0,2,0.6667
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,48,RYDER,1,ROUND,G---Y,False,0,0,5629,13,8.7582,12.4587,3.7004,5616,0.9977
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,48,RYDER,2,RIDER,G-GGG,False,0,1,13,1,3.7004,3.7004,0,12,0.9231
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,48,RYDER,3,RYDER,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,49,MOTIF,1,DEFOE,--YY-,False,0,0,5629,58,6.6007,12.4587,5.858,5571,0.9897
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,49,MOTIF,2,FORMA,YG-Y-,False,0,0,58,2,4.858,5.858,1.0,56,0.9655
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,49,MOTIF,3,MOTIF,GGGGG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,50,RAVEN,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,50,RAVEN,2,BEING,-Y-Y-,False,0,0,654,39,4.0677,9.3531,5.2854,615,0.9404
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,50,RAVEN,3,KNELL,-YY--,False,0,0,39,11,1.826,5.2854,3.4594,28,0.7179
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,50,RAVEN,4,JADEN,-G-GG,False,0,0,11,4,1.4594,3.4594,2.0,7,0.6364
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,50,RAVEN,5,RAVEN,GGGGG,False,0,3,4,1,2.0,2.0,0,3,0.75
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,51,REICH,1,CADIZ,Y--Y-,False,0,0,5629,82,6.1011,12.4587,6.3576,5547,0.9854
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,51,REICH,2,NIECE,-YYG-,False,0,0,82,7,3.5502,6.3576,2.8074,75,0.9146
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,51,REICH,3,REICH,GGGGG,False,0,1,7,1,2.8074,2.8074,0,6,0.8571
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,52,ICONS,1,RIGHT,-Y---,False,0,0,5629,405,3.7969,12.4587,8.6618,5224,0.9281
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,52,ICONS,2,ISSAC,GY--Y,False,0,0,405,1,8.6618,8.6618,0,404,0.9975
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,52,ICONS,3,ICONS,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,53,SILKY,1,THING,--Y--,False,0,0,5629,469,3.5852,12.4587,8.8734,5160,0.9167
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,53,SILKY,2,FIXED,-G---,False,0,0,469,94,2.3189,8.8734,6.5546,375,0.7996
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,53,SILKY,3,MILLS,-GG-Y,False,0,1,94,2,5.5546,6.5546,1.0,92,0.9787
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,53,SILKY,4,SILKY,GGGGG,False,0,2,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,54,CARVE,1,THREE,--G-G,False,0,0,5629,38,7.2107,12.4587,5.2479,5591,0.9932
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,54,CARVE,2,FORGE,--G-G,True,1,2,38,19,1.0,5.2479,4.2479,19,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,54,CARVE,3,CARNE,GGG-G,True,1,2,19,2,3.2479,4.2479,1.0,17,0.8947
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,54,CARVE,4,CARVE,GGGGG,True,1,4,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,55,LAGER,1,SLEEP,-Y-G-,False,0,0,5629,93,5.9195,12.4587,6.5392,5536,0.9835
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,55,LAGER,2,MODEL,---GY,True,1,1,93,31,1.585,6.5392,4.9542,62,0.6667
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,55,LAGER,3,LATER,GG-GG,True,1,1,31,6,2.3692,4.9542,2.585,25,0.8065
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,55,LAGER,4,LAUER,GG-GG,True,1,4,6,5,0.263,2.585,2.3219,1,0.1667
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,55,LAGER,5,LAYER,GG-GG,True,1,4,5,4,0.3219,2.3219,2.0,1,0.2
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,55,LAGER,6,LAVER,GG-GG,True,1,4,4,3,0.415,2.0,1.585,1,0.25
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,56,JERKS,1,BUTTS,----G,False,0,0,5629,721,2.9648,12.4587,9.4939,4908,0.8719
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,56,JERKS,2,MACOS,----G,False,0,1,721,190,1.924,9.4939,7.5699,531,0.7365
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,56,JERKS,3,FEELS,-G--G,False,0,1,190,17,3.4824,7.5699,4.0875,173,0.9105
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,56,JERKS,4,REISS,YG--G,False,0,2,17,4,2.0875,4.0875,2.0,13,0.7647
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,56,JERKS,5,NERDS,-GG-G,False,0,2,4,2,1.0,2.0,1.0,2,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,56,JERKS,6,PERKS,-GGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,57,LOTUS,1,THESE,Y--Y-,False,0,0,5629,202,4.8005,12.4587,7.6582,5427,0.9641
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,57,LOTUS,2,STICK,YY---,False,0,0,202,53,1.9303,7.6582,5.7279,149,0.7376
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,57,LOTUS,3,FARTS,---YG,False,0,0,53,2,4.7279,5.7279,1.0,51,0.9623
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,57,LOTUS,4,POTUS,-GGGG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,57,LOTUS,5,LOTUS,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,58,LACEY,1,ZENIT,-Y---,False,0,0,5629,811,2.7951,12.4587,9.6636,4818,0.8559
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,58,LACEY,2,CARPE,YG--Y,False,0,0,811,5,7.3416,9.6636,2.3219,806,0.9938
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,58,LACEY,3,LACES,GGGG-,False,0,1,5,2,1.3219,2.3219,1.0,3,0.6
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,58,LACEY,4,LACEY,GGGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,59,TUDOR,1,COULD,-YY-Y,False,0,0,5629,10,9.1367,12.4587,3.3219,5619,0.9982
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,59,TUDOR,2,MUNDO,-G-YY,False,0,0,10,2,2.3219,3.3219,1.0,8,0.8
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,59,TUDOR,3,KUDOS,-GGG-,False,0,1,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,59,TUDOR,4,TUDOR,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,60,QUOTA,1,HOUSE,-YY--,False,0,0,5629,55,6.6773,12.4587,5.7814,5574,0.9902
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,60,QUOTA,2,RUMOR,-G-Y-,False,0,0,55,11,2.3219,5.7814,3.4594,44,0.8
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,60,QUOTA,3,LUCIO,-G--Y,False,0,1,11,2,2.4594,3.4594,1.0,9,0.8182
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,60,QUOTA,4,QUOTA,GGGGG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,61,MOURN,1,SLANT,---Y-,False,0,0,5629,243,4.5339,12.4587,7.9248,5386,0.9568
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,61,MOURN,2,IRWIN,-Y--G,False,0,0,243,18,3.7549,7.9248,4.1699,225,0.9259
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,61,MOURN,3,ROBYN,YG--G,False,0,1,18,2,3.1699,4.1699,1.0,16,0.8889
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,61,MOURN,4,MORON,GGY-G,False,0,2,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,61,MOURN,5,MOURN,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,62,PROMO,1,ROUTE,YY---,False,0,0,5629,142,5.3089,12.4587,7.1497,5487,0.9748
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,62,PROMO,2,MAYOR,Y--YY,False,0,0,142,4,5.1497,7.1497,2.0,138,0.9718
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,62,PROMO,3,PRIMO,GG-GG,False,0,0,4,1,2.0,2.0,0,3,0.75
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,62,PROMO,4,PROMO,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,63,CASTE,1,THING,Y----,False,0,0,5629,438,3.6839,12.4587,8.7748,5191,0.9222
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,63,CASTE,2,ABOUT,Y---Y,False,0,0,438,109,2.0066,8.7748,6.7682,329,0.7511
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,63,CASTE,3,CASTS,GGGG-,False,0,0,109,1,6.7682,6.7682,0,108,0.9908
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,63,CASTE,4,CASTE,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,64,CAPRI,1,THERE,---G-,False,0,0,5629,122,5.5279,12.4587,6.9307,5507,0.9783
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,64,CAPRI,2,ACCRA,YY-G-,False,0,1,122,7,4.1234,6.9307,2.8074,115,0.9426
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,64,CAPRI,3,CAIRN,GGYG-,False,0,1,7,1,2.8074,2.8074,0,6,0.8571
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,64,CAPRI,4,CAPRI,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,65,ALIAS,1,THING,--G--,False,0,0,5629,197,4.8366,12.4587,7.6221,5432,0.965
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,65,ALIAS,2,PRIZE,--G--,False,0,1,197,54,1.8672,7.6221,5.7549,143,0.7259
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,65,ALIAS,3,CLICK,-GG--,False,0,1,54,6,3.1699,5.7549,2.585,48,0.8889
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,65,ALIAS,4,ALISA,GGGYY,False,0,2,6,1,2.585,2.585,0,5,0.8333
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,65,ALIAS,5,ALIAS,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,66,PADDY,1,THINK,-----,False,0,0,5629,1651,1.7695,12.4587,10.6891,3978,0.7067
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,66,PADDY,2,CAVES,-G---,False,0,0,1651,100,4.0453,10.6891,6.6439,1551,0.9394
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,66,PADDY,3,BARRY,-G--G,False,0,1,100,15,2.737,6.6439,3.9069,85,0.85
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,66,PADDY,4,DADDY,-GGGG,False,0,2,15,2,2.9069,3.9069,1.0,13,0.8667
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,66,PADDY,5,PADDY,GGGGG,True,1,4,2,1,1.0,1.0,0,1,0.5
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,67,BLOBS,1,OTHER,Y----,False,0,0,5629,457,3.6226,12.4587,8.8361,5172,0.9188
model_codestral_22b_chain-of-thought_20251211_195835.csv,codestral-22b,chain-of-thought,67,BLOBS,2,DOING,-Y---,False,0,0,457,62,2.8819,8.8361,5.9542,395,0.8643
