strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
voi,56,LAGER,2,True,3,9.9,FEATS,-YY--,5,5,NADER,-G-GG,2,2,LAGER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,57,JERKS,2,True,5,6.9,RABID,Y----,5,5,PORES,--GYG,3,3,SERFS,-GG-G,2.0,2.0,TERMS,-GG-G,2.0,2.0,JERKS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,58,LOTUS,2,True,3,9.6,QUACK,-Y---,5,5,TOURS,YGY-G,3,3,LOTUS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,59,LACEY,2,True,4,7.0,SNORT,-----,5,5,DELIA,-YY-Y,5,5,GABLE,-G-YY,4.0,4.0,LACEY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,60,TUDOR,2,True,5,6.1,LOGIE,-Y---,5,5,CARON,--YG-,4,4,BROOM,-Y-G-,4.0,4.0,TUTOR,GG-GG,1.0,1.0,TUDOR,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,61,QUOTA,2,True,3,10.0,GUANO,-GY-Y,4,4,AUTOS,YGYY-,4,4,QUOTA,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,62,MOURN,2,True,4,7.8,BOISE,-G---,4,4,LORNA,-GYY-,4,3,RONDO,YGY--,4.0,4.0,MOURN,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,63,PROMO,2,True,4,7.2,GUTSY,-----,5,5,ARIEL,-G---,4,4,BROOK,-GGY-,3.0,3.0,PROMO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,64,CASTE,2,True,4,7.4,SEONG,YY---,5,5,AIRES,Y--YY,5,4,PHASE,--YYG,4.0,3.0,CASTE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,65,CAPRI,2,True,3,9.5,PINKS,YY---,5,5,CRIMP,GYY-Y,4,4,CAPRI,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,66,ALIAS,2,True,4,7.8,SPUNK,Y----,5,5,TEARS,--Y-G,4,4,MAILS,-YGYG,3.0,3.0,ALIAS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,67,PADDY,2,True,4,7.0,GIRTH,-----,5,5,MALES,-G---,4,4,BANDA,-G-G-,3.0,3.0,PADDY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,68,BLOBS,3,True,2,10.7,GUMBO,---GY,4,4,BLOBS,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,69,DILLY,3,True,4,7.9,ROBES,-----,5,5,LATIN,Y--Y-,5,5,FILLY,-GGGG,1.0,1.0,DILLY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,70,GUTSY,3,True,4,6.8,TWINE,Y----,5,5,SORTA,Y--Y-,5,5,HTTPS,--G-Y,4.0,4.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,71,TABOR,3,True,4,7.5,LURCH,--Y--,5,5,ARISE,YY---,5,5,RATON,YGYG-,3.0,3.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,72,INLAY,3,True,4,8.0,SURYA,---YY,5,5,MADLY,-Y-YG,4,4,ALLEY,Y-G-G,3.0,3.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,73,AHHHH,3,True,4,7.4,TORCH,----G,4,4,SALEH,-Y--G,4,4,JUDAH,---YG,4.0,4.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,74,ROUEN,3,True,5,7.1,ANGLO,-Y--Y,5,5,TONES,-GYG-,3,3,COWEN,-G-GG,2.0,2.0,BODEN,-G-GG,2.0,2.0,ROUEN,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,75,BUENA,3,True,5,5.3,SAVER,-Y-Y-,5,5,NEALE,YYY--,5,5,ETHAN,Y--YY,5.0,5.0,AMEND,Y-GG-,3.0,3.0,BUENA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,76,MENON,3,True,5,7.2,HEATS,-G---,4,4,BERNE,-G-Y-,4,4,LENIN,-GG-G,2.0,2.0,XENON,-GGGG,1.0,1.0,MENON,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,77,TRASK,3,True,5,5.300000000000001,NOBEL,-----,5,5,HAIRS,-Y-YY,5,5,STRAP,YYYY-,5.0,3.0,ARTSY,YGYG-,3.0,3.0,TRASK,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,78,CASIO,3,True,3,10.1,LOGIC,-Y-GY,4,4,CROIX,G-YG-,3,3,CASIO,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,79,VOILA,3,True,3,10.7,VERNA,G---G,3,3,VOLTA,GGY-G,2,2,VOILA,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,80,AURAL,3,True,4,7.2,PINCH,-----,5,5,REALS,Y-YY-,5,4,LAZAR,YY-GY,4.0,4.0,AURAL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,81,LEGER,3,True,3,11.2,LIGUE,G-G-Y,3,3,LAGER,G-GGG,1,1,LEGER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,82,DALLY,3,True,3,10.1,ZELDA,--GYY,4,4,WALID,-GG-Y,3,3,DALLY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,83,INIGO,3,True,4,7.4,DWYER,-----,5,5,SAINT,--GY-,4,4,UNION,-GGY-,3.0,3.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,84,KRILL,3,True,4,7.4,HOUSE,-----,5,5,NAIRA,--GY-,4,4,TRICK,-GG-Y,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,85,SNIDE,3,True,4,9.2,GOATS,----Y,5,5,SPIRE,G-G-G,2,2,SLIDE,G-GGG,1.0,1.0,SNIDE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,86,LEWES,3,True,4,8.1,ROBYN,-----,5,5,MALES,--YGG,3,3,FLEES,-YYGG,3.0,2.0,LEWES,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,87,TAMER,3,True,5,8.9,DUETS,--YY-,5,5,TATER,GG-GG,1,1,TAKER,GG-GG,1.0,1.0,TAPER,GG-GG,1.0,1.0,TAMER,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,88,COTTA,3,True,5,6.4,SWEAR,---Y-,5,5,MALIN,-Y---,5,5,BOTHA,-GG-G,2.0,2.0,GOTTA,-GGGG,1.0,1.0,COTTA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,89,CORBY,3,True,5,8.2,CRATE,GY---,4,4,CURLS,G-G--,3,3,CORKY,GGG-G,1.0,1.0,CORNY,GGG-G,1.0,1.0,CORBY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,90,POLIS,3,True,6,6.0,ROCKS,-G--G,3,3,MOLES,-GG-G,2,2,DOLLS,-GG-G,2.0,2.0,BOLTS,-GG-G,2.0,2.0,SOLOS,-GG-G,2.0,2.0,POLIS,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,91,ROXAS,3,True,4,9.1,TAREK,-YY--,5,5,ARIAS,-Y-GG,3,3,ROJAS,GG-GG,1.0,1.0,ROXAS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,92,RANCE,3,True,3,9.3,ANGUS,YY---,5,4,DARIN,-GY-Y,4,4,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,93,CARON,3,True,4,11.0,EFRON,--GGG,2,2,BARON,-GGGG,1,1,AARON,-GGGG,1.0,1.0,CARON,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,94,SURYA,3,True,5,5.8,MIDST,---Y-,5,5,LACES,-Y--Y,5,5,SHONA,G---G,3.0,3.0,SUPRA,GG-YG,2.0,2.0,SURYA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,95,AGGIE,3,True,4,9.2,CURVE,----G,4,4,AISLE,GY--G,3,3,ANGIE,G-GGG,1.0,1.0,AGGIE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,96,CAUSA,3,True,4,7.7,TOWER,-----,5,5,MAILS,-G--Y,4,4,SANSA,-G-GG,2.0,2.0,CAUSA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,97,BAMBA,3,True,4,7.2,SOUND,-----,5,5,CARTE,-G---,4,4,MALIA,YG--G,3.0,3.0,BAMBA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,98,MAYNE,3,True,4,9.2,COMTE,--Y-G,4,4,MARIE,GG--G,2,2,MADGE,GG--G,2.0,2.0,MAYNE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,99,BOGGS,3,True,6,4.7,PORKY,-G---,4,4,TONES,-G--G,3,3,COOLS,-G--G,3.0,3.0,DOBBS,-GY-G,3.0,3.0,BOGUS,GGG-G,1.0,1.0,BOGGS,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,100,FINNS,3,True,4,7.7,MERCK,-----,5,5,BAILS,--Y-G,4,4,SIGNS,-G-GG,2.0,2.0,FINNS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,1,PHOTO,1,True,4,7.4,SADIE,-----,5,5,CRONY,--G--,4,4,BOOTH,-YGGY,3.0,3.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,2,PARTY,1,True,4,8.9,LASER,-G--Y,4,4,MARIA,-GG--,3,3,TARDY,YGG-G,2.0,2.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,3,TRICK,1,True,3,9.4,SABER,----Y,5,5,TRYIN,GG-Y-,3,3,TRICK,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,4,DIRTY,1,True,4,8.7,EARLS,--G--,4,4,CORNY,--G-G,3,3,BIRDY,-GGYG,2.0,2.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,5,USUAL,1,True,3,9.0,SNARE,Y-Y--,5,4,TAILS,-Y-YY,5,5,USUAL,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,6,TRULY,1,True,4,8.9,RAINE,Y----,5,5,TOURS,G-GY-,3,3,TRUDY,GGG-G,1.0,1.0,TRULY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,7,SPENT,1,True,3,10.0,CANES,--YYY,5,5,STONE,GY-GY,3,3,SPENT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,8,PAUSE,1,True,3,9.5,AIDES,Y--YY,5,4,STALE,Y-Y-G,4,4,PAUSE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,9,CRAZY,1,True,6,5.6,CARES,GYY--,4,4,CLARK,G-GY-,3,3,CRAFT,GGG--,2.0,2.0,CRAIG,GGG--,2.0,2.0,CRAMP,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,10,BASES,1,False,7,-10.0,SAYED,YG-G-,3,3,TASER,-GGG-,2,2,EASEL,-GGG-,2.0,2.0,VASES,-GGGG,1.0,1.0,GASES,-GGGG,1.0,1.0,CASES,-GGGG,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,11,YOUNG,1,True,4,8.2,CARNE,---G-,4,4,STING,---GG,3,3,HMONG,--YGG,3.0,3.0,YOUNG,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,12,MEANS,1,True,4,10.6,SEDAN,YG-YY,4,3,LEANS,-GGGG,1,1,JEANS,-GGGG,1.0,1.0,MEANS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,13,TRUTH,1,True,3,9.8,TEARS,G--Y-,4,4,TUTOR,GYY-Y,4,3,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,14,FIRED,1,True,3,11.1,RATED,Y--GG,3,3,FRIED,GYYGG,2,2,FIRED,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,15,FOLKS,1,True,4,8.6,TASER,--Y--,5,5,LIONS,Y-Y-G,4,4,FOLDS,GGG-G,1.0,1.0,FOLKS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,16,CHILE,1,True,5,7.4,SNARE,----G,4,4,LOUIE,Y--YG,4,4,EMILE,--GGG,2.0,2.0,WHILE,-GGGG,1.0,1.0,CHILE,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,17,BLACK,1,True,4,7.8,LANES,YY---,5,4,ALTAR,YG---,4,4,CLAIM,YGG--,3.0,3.0,BLACK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,18,GRANT,1,True,3,10.7,SCARE,--GY-,4,4,GRAND,GGGG-,1,1,GRANT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,19,MEALS,1,True,3,9.8,SOREN,Y--Y-,5,5,LEAST,YGGY-,3,3,MEALS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,20,CREAM,1,True,3,10.1,ELIAS,Y--G-,4,4,CEDAR,GY-GY,3,3,CREAM,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,21,AWAKE,1,True,4,8.4,RATES,-Y-Y-,5,4,NEALE,--G-G,3,3,AGAPE,G-G-G,2.0,2.0,AWAKE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,22,OCCUR,1,True,3,8.8,ARTIE,-Y---,5,5,CORDS,YYY--,5,5,OCCUR,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,23,YEARS,1,True,2,11.1,RACES,YY-YG,4,4,YEARS,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,24,GRADE,1,True,4,8.3,HAYES,-Y-Y-,5,4,LEARN,-YGY-,4,4,CRATE,-GG-G,2.0,2.0,GRADE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,25,CHILL,1,True,6,4.3,MORES,-----,5,5,LATIN,Y--Y-,5,5,BLIGH,-YG-Y,4.0,4.0,CHILI,GGGG-,1.0,1.0,CHILD,GGGG-,1.0,1.0,CHILL,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,26,FLOOD,1,True,3,8.6,READS,---Y-,5,5,DONUT,YY---,5,5,FLOOD,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,27,APPLY,1,True,4,6.9,ROLES,--Y--,5,5,LATIN,YY---,5,5,PLAYA,YYYY-,5.0,4.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,28,SMILE,1,True,3,10.1,LANES,Y--YY,5,5,STOLE,G--GG,2,2,SMILE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,29,KNOCK,1,True,4,7.9,ALIEN,----Y,5,5,STONY,--GY-,4,4,KNOPF,GGG--,2.0,2.0,KNOCK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,30,SLEEP,1,True,3,9.6,TIRES,---GY,4,4,EASED,Y-YG-,4,4,SLEEP,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,31,BRICK,1,True,4,7.1,NEARS,---Y-,5,5,GROOT,-G---,4,4,CRUMB,YG--Y,4.0,4.0,BRICK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,32,WROTE,1,True,3,10.4,RAINE,Y---G,4,4,TROPE,YGG-G,2,2,WROTE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,33,RATED,1,True,2,11.2,RANTS,GG-Y-,3,3,RATED,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,34,ALERT,1,True,3,9.4,NORSE,--Y-Y,5,5,LATER,YYYYY,5,3,ALERT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,35,CAGES,2,True,4,10.0,SORES,---GG,3,3,MALES,-G-GG,2,2,CATES,GG-GG,1.0,1.0,CAGES,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,36,TEDDY,2,True,4,7.4,MOREL,---Y-,5,5,DEANS,YG---,4,4,HEIDI,-G-G-,3.0,3.0,TEDDY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,37,COLES,2,True,4,8.6,ARNIE,----Y,5,5,PEELS,-Y-YG,4,4,SOLES,-GGGG,1.0,1.0,COLES,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,38,HWANG,2,True,5,6.8,AIRES,Y----,5,5,CANAL,-YY--,5,4,THANG,-YGGG,2.0,2.0,HUANG,G-GGG,1.0,1.0,HWANG,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,39,WRATH,2,True,4,8.8,STAIR,-YG-Y,4,4,TRACE,YGG--,3,3,GRAFT,-GG-Y,3.0,3.0,WRATH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,40,MACHO,2,True,4,8.4,SLIDE,-----,5,5,CARON,YG-Y-,4,4,MACAO,GGG-G,1.0,1.0,MACHO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,41,LOPEZ,2,True,4,8.2,GEARS,-Y---,5,5,TONED,-G-G-,3,3,LOVEY,GG-G-,2.0,2.0,LOPEZ,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,42,GOODY,2,True,4,9.5,GATES,G----,4,4,GLORY,G-G-G,2,2,GOOFY,GGG-G,1.0,1.0,GOODY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,43,BROTH,2,True,4,8.4,SNORE,--GY-,4,4,DROOL,-GG--,3,3,CROFT,-GG-Y,3.0,3.0,BROTH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,44,VERDE,2,True,3,10.4,DARES,Y-GY-,4,4,LORDE,--GGG,2,2,VERDE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,45,TAMED,2,True,4,9.0,ANISE,Y---Y,5,5,DEMAR,YYGY-,4,4,FAMED,-GGGG,1.0,1.0,TAMED,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,46,LEAFS,2,True,5,8.6,SOREN,Y--Y-,5,5,LEAST,GGGY-,2,2,LEADS,GGG-G,1.0,1.0,LEAKS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,47,YACHT,2,True,3,9.4,SONAR,---Y-,5,5,LATHE,-GYG-,3,3,YACHT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,48,MESSY,2,True,2,10.6,YATES,Y--YY,5,5,MESSY,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,49,RYDER,2,True,3,9.5,RAILS,G----,4,4,ROUEN,G--G-,3,3,RYDER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_then_voi,50,MOTIF,2,True,3,9.2,LATER,--G--,4,4,PITTS,-YG--,4,4,MOTIF,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
